Dennis Wilson	Micron Technology
Wilson	Micron Technology
Joe Parkinson	Micron
Parkinson	Micron
Ward Parkinson	Micron
Parkinson	Micron
Doug Pitman	Micron
Pitman	Micron
Dennis Wilson	Micron
Wilson	Micron
J. Willard Marriott	Marriott International
Marriott	Marriott International
J. Willard Marriott	MARRIOTT INTERNATIONAL INC
Marriott	MARRIOTT INTERNATIONAL INC
J. Willard Marriott	MARRIOTT INTERNATIONAL INC /MD/
Marriott	MARRIOTT INTERNATIONAL INC /MD/
J. Willard Marriott	NEW MARRIOTT MI INC
Marriott	NEW MARRIOTT MI INC
Benjamin Holt	Caterpillar Inc.
Holt	Caterpillar Inc.
Daniel Best	Caterpillar Inc.
Best	Caterpillar Inc.
Doris F. Fisher	Gap Inc.
Fisher	Gap Inc.
Donald Fisher	Gap Inc.
Fisher	Gap Inc.
Doris F. Fisher	The Gap
Fisher	The Gap
Donald Fisher	The Gap
Fisher	The Gap
Benjamin Trott	Six Apart
Trott	Six Apart
Mena Grabowski Trott	Six Apart
Trott	Six Apart
Marc Randolph	Netflix
Randolph	Netflix
Reed Hastings	Netflix
Hastings	Netflix
Marc Randolph	NETFLIX INC
Randolph	NETFLIX INC
Reed Hastings	NETFLIX INC
Hastings	NETFLIX INC
Marc Randolph	NETFLIX COM INC
Randolph	NETFLIX COM INC
Reed Hastings	NETFLIX COM INC
Hastings	NETFLIX COM INC
Thomas Sutherland	The Hongkong and Shanghai Banking Corporation
Sutherland	The Hongkong and Shanghai Banking Corporation
Jack Northrop	Northrop Grumman
Northrop	Northrop Grumman
Jack Northrop	NORTHROP GRUMMAN CORP /DE/
Northrop	NORTHROP GRUMMAN CORP /DE/
Jack Northrop	NORTHROP GRUMMAN CORP
Northrop	NORTHROP GRUMMAN CORP
Jack Northrop	NNG INC
Northrop	NNG INC
Michael D. West	Geron Corporation
West	Geron Corporation
Claude H. Nash	ViroPharma
Nash	ViroPharma
Claude H. Nash	SIGA PHARMACEUTICALS INC
Nash	SIGA PHARMACEUTICALS INC
Claude H. Nash	SIGA TECHNOLOGIES INC
Nash	SIGA TECHNOLOGIES INC
Pramod Bhasin	Genpact
Bhasin	Genpact
Pramod Bhasin	Genpact Limited
Bhasin	Genpact Limited
Dhirubhai Ambani	Reliance Anil Dhirubhai Ambani Group
Ambani	Reliance Anil Dhirubhai Ambani Group
Dhirubhai Ambani	Reliance ADA Group
Ambani	Reliance ADA Group
Wilbur Ross	International Coal Group
Ross	International Coal Group
Wilbur Ross	International Coal Group Inc
Ross	International Coal Group Inc
Wilbur Ross	International Coal Group, Inc.
Ross	International Coal Group, Inc.
S. Truett Cathy	Chick-fil-A
Cathy	Chick-fil-A
Julian Sinclair Smith	Sinclair Broadcast Group
Smith	Sinclair Broadcast Group
Julian Sinclair Smith	Sinclair Communications LLC
Smith	Sinclair Communications LLC
Julian Sinclair Smith	Sinclair Communications, LLC
Smith	Sinclair Communications, LLC
Norman R. Augustine	In-Q-Tel
Augustine	In-Q-Tel
Samuel Pearson	Pearson PLC
Pearson	Pearson PLC
Samuel Pearson	Pearson Education, Pearson Publishing
Pearson	Pearson Education, Pearson Publishing
James F. Mccann	1-800-Flowers
Mccann	1-800-Flowers
Howard Jonas	IDT Corporation
Jonas	IDT Corporation
Joseph Galvin	Motorola
Galvin	Motorola
Paul Galvin	Motorola
Galvin	Motorola
Martha Stewart	Martha Stewart Living Omnimedia
Stewart	Martha Stewart Living Omnimedia
David Warthen	Ask.com
Warthen	Ask.com
Garrett Gruener	Ask.com
Gruener	Ask.com
David Warthen	Ask Jeeves
Warthen	Ask Jeeves
Garrett Gruener	Ask Jeeves
Gruener	Ask Jeeves
David Warthen	Ask Jeeves, Inc
Warthen	Ask Jeeves, Inc
Garrett Gruener	Ask Jeeves, Inc
Gruener	Ask Jeeves, Inc
Thomas Sutherland	HSBC
Sutherland	HSBC
Thomas Sutherland	HSBC USA INC /MD/
Sutherland	HSBC USA INC /MD/
Thomas Sutherland	HSBC USA INC
Sutherland	HSBC USA INC
Thomas Sutherland	REPUBLIC NEW YORK CORP
Sutherland	REPUBLIC NEW YORK CORP
Thomas Sutherland	HSBC Holdings P.L.C.
Sutherland	HSBC Holdings P.L.C.
Johnnie Bryan Hunt	J. B. Hunt
Hunt	J. B. Hunt
Johnnie Bryan Hunt	J.B. Hunt Transport Services, Inc.
Hunt	J.B. Hunt Transport Services, Inc.
Richard Hayne	Urban Outfitters
Hayne	Urban Outfitters
Herman Lay	PepsiCo
Lay	PepsiCo
Donald M. Kendall	PepsiCo
Kendall	PepsiCo
Herman Lay	PepsiCo, Inc.
Lay	PepsiCo, Inc.
Donald M. Kendall	PepsiCo, Inc.
Kendall	PepsiCo, Inc.
Herman Lay	Pepsi-Cola Company
Lay	Pepsi-Cola Company
Donald M. Kendall	Pepsi-Cola Company
Kendall	Pepsi-Cola Company
Herman Lay	Pepsi Cola Co
Lay	Pepsi Cola Co
Donald M. Kendall	Pepsi Cola Co
Kendall	Pepsi Cola Co
Cornelius Vander Starr	American International Group
Starr	American International Group
Cornelius Vander Starr	AIG
Starr	AIG
Isaac E. Blake	ConocoPhillips
Blake	ConocoPhillips
Frank Phillips	ConocoPhillips
Phillips	ConocoPhillips
L.E. Phillips	ConocoPhillips
Phillips	ConocoPhillips
Isaac E. Blake	CONOCOPHILLIPS
Blake	CONOCOPHILLIPS
Frank Phillips	CONOCOPHILLIPS
Phillips	CONOCOPHILLIPS
L.E. Phillips	CONOCOPHILLIPS
Phillips	CONOCOPHILLIPS
Isaac E. Blake	Conoco Phillips
Blake	Conoco Phillips
Frank Phillips	Conoco Phillips
Phillips	Conoco Phillips
L.E. Phillips	Conoco Phillips
Phillips	Conoco Phillips
Isaac E. Blake	COP
Blake	COP
Frank Phillips	COP
Phillips	COP
L.E. Phillips	COP
Phillips	COP
Isaac E. Blake	Conoco
Blake	Conoco
Frank Phillips	Conoco
Phillips	Conoco
L.E. Phillips	Conoco
Phillips	Conoco
Enzo Ferrari	Ferrari S.p.A.
Ferrari	Ferrari S.p.A.
Enzo Ferrari	Ferrari
Ferrari	Ferrari
Elon Musk	SpaceX
Musk	SpaceX
Elon Musk	Space Exploration Technologies
Musk	Space Exploration Technologies
Ralph Lauren	Ralph Lauren Corporation
Lauren	Ralph Lauren Corporation
Samuel Whitbread	Whitbread
Whitbread	Whitbread
F. C. Kohli	Tata Consultancy Services
Kohli	Tata Consultancy Services
F. C. Kohli	Tata Consultancy Svcs
Kohli	Tata Consultancy Svcs
Gordon Stitt	Extreme Networks
Stitt	Extreme Networks
Stephen Haddock	Extreme Networks
Haddock	Extreme Networks
Herb Schneider	Extreme Networks
Schneider	Extreme Networks
Peter Munk	Barrick Gold
Munk	Barrick Gold
Franklin D. Roosevelt	Fannie Mae
Roosevelt	Fannie Mae
Franklin D. Roosevelt	FNMA
Roosevelt	FNMA
Franklin D. Roosevelt	FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
Roosevelt	FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
Franklin D. Roosevelt	FEDERAL NATIONAL MORTGAGE ASSOCIATION
Roosevelt	FEDERAL NATIONAL MORTGAGE ASSOCIATION
Erling Persson	H&amp;M
Persson	H&amp;M
Erling Persson	Hennes &amp; Mauritz
Persson	Hennes &amp; Mauritz
Joseph Safra	Banco Safra
Safra	Banco Safra
Edmond Safra	Banco Safra
Safra	Banco Safra
Joseph Safra	Banco J Safra S/A
Safra	Banco J Safra S/A
Edmond Safra	Banco J Safra S/A
Safra	Banco J Safra S/A
Ghanshyam Das Birla	Aditya Birla Group
Birla	Aditya Birla Group
Arthur Blank	The Home Depot
Blank	The Home Depot
Bernard Marcus	The Home Depot
Marcus	The Home Depot
Arthur Blank	The Home Depot
Blank	The Home Depot
Bernard Marcus	The Home Depot
Marcus	The Home Depot
Arthur Blank	The Home Depot Inc
Blank	The Home Depot Inc
Bernard Marcus	The Home Depot Inc
Marcus	The Home Depot Inc
Arthur Blank	Home Depot U.S.A., Inc.
Blank	Home Depot U.S.A., Inc.
Bernard Marcus	Home Depot U.S.A., Inc.
Marcus	Home Depot U.S.A., Inc.
Arthur Blank	Home Depot U.S.A. Inc
Blank	Home Depot U.S.A. Inc
Bernard Marcus	Home Depot U.S.A. Inc
Marcus	Home Depot U.S.A. Inc
Arthur Blank	Home Depot
Blank	Home Depot
Bernard Marcus	Home Depot
Marcus	Home Depot
John James Sainsbury	Sainsbury's
Sainsbury	Sainsbury's
John James Sainsbury	J Sainsbury plc
Sainsbury	J Sainsbury plc
Kiran Mazumdar-Shaw	Biocon
Mazumdar-Shaw	Biocon
Kiran Mazumdar-Shaw	Biocon India
Mazumdar-Shaw	Biocon India
Mike Markkula	Echelon Corporation
Markkula	Echelon Corporation
Mike Markkula	Echelon
Markkula	Echelon
Michael J. Saylor	MicroStrategy
Saylor	MicroStrategy
Hugh Panero	XM Satellite Radio
Panero	XM Satellite Radio
Gary Parsons	XM Satellite Radio
Parsons	XM Satellite Radio
J. J. Haverty	Havertys
Haverty	Havertys
J. J. Haverty	Haverty's
Haverty	Haverty's
J. J. Haverty	Haverty Furniture
Haverty	Haverty Furniture
John Sperling	Apollo Education Group
Sperling	Apollo Education Group
Frederick Rentschler	United Technologies Corporation
Rentschler	United Technologies Corporation
Frederick Rentschler	UNITED TECHNOLOGIES CORP /DE/
Rentschler	UNITED TECHNOLOGIES CORP /DE/
Frederick Rentschler	UNITED TECHNOLOGIES CORP
Rentschler	UNITED TECHNOLOGIES CORP
Kurt Hahn	Outward Bound
Hahn	Outward Bound
Lawrence Durning Holt	Outward Bound
Holt	Outward Bound
Kurt Hahn	Outward Bound International Inc
Hahn	Outward Bound International Inc
Lawrence Durning Holt	Outward Bound International Inc
Holt	Outward Bound International Inc
Yuval Bar-Gil	AeroScout
Bar-Gil	AeroScout
Gilad Rozen	Celeno
Rozen	Celeno
James Gutierrez	Progreso Financiero
Gutierrez	Progreso Financiero
Gail Goodman	Constant Contact
Goodman	Constant Contact
Gail Goodman	Constant Contact, Inc.
Goodman	Constant Contact, Inc.
Gail Goodman	Constant Contact Inc
Goodman	Constant Contact Inc
Stephen Holcomb	Full Capture Solutions
Holcomb	Full Capture Solutions
Peter A. Monta	RGB Networks
Monta	RGB Networks
Edward A. Krause	RGB Networks
Krause	RGB Networks
Adam S. Tom	RGB Networks
Tom	RGB Networks
Boris Pevzner	Lontra
Pevzner	Lontra
Kevin P. Ryan	Panther Express
Ryan	Panther Express
Rajiv Gupta	Securent
Gupta	Securent
Zeev Suraski	Zend Technologies
Suraski	Zend Technologies
Andi Gutmans	Zend Technologies
Gutmans	Zend Technologies
Phil Delansay	Aquantia
Delansay	Aquantia
Geoff Barrall	Data Robotics
Barrall	Data Robotics
Geoff Barrall	Drobo, Inc.
Barrall	Drobo, Inc.
Geoff Barrall	Drobo
Barrall	Drobo
Jared Friedman	Scribd, Inc.
Friedman	Scribd, Inc.
Tikhon Bernstam	Scribd, Inc.
Bernstam	Scribd, Inc.
Trip Adler	Scribd, Inc.
Adler	Scribd, Inc.
John McGrory	Edge Dynamics
McGrory	Edge Dynamics
Henry Olson	Edge Dynamics
Olson	Edge Dynamics
John McGrory	EDGE DYNAMICS INC
McGrory	EDGE DYNAMICS INC
Henry Olson	EDGE DYNAMICS INC
Olson	EDGE DYNAMICS INC
Aneel Bhusri	Workday, Inc.
Bhusri	Workday, Inc.
David Duffield	Workday, Inc.
Duffield	Workday, Inc.
Thomas H. Lee	ZeroG Wireless
Lee	ZeroG Wireless
Brian Hinman	2Wire
Hinman	2Wire
Brad Kayton	2Wire
Kayton	2Wire
Tom Spalding	2Wire
Spalding	2Wire
Pasquale Romano	2Wire
Romano	2Wire
Brian McAndrews	aQuantive
McAndrews	aQuantive
Brian McAndrews	aQuantive, Inc
McAndrews	aQuantive, Inc
Brian McAndrews	AQUANTIVE INC
McAndrews	AQUANTIVE INC
Brian McAndrews	AVENUE A INC
McAndrews	AVENUE A INC
Hong Liang Lu	UTStarcom
Lu	UTStarcom
D. James Bidzos	Verisign
Bidzos	Verisign
D. James Bidzos	VERISIGN INC/CA
Bidzos	VERISIGN INC/CA
D. James Bidzos	VERISIGN INC
Bidzos	VERISIGN INC
Robert L. Gibson	Benson Space Company
Gibson	Benson Space Company
Kenneth H. Sunshine	Benson Space Company
Sunshine	Benson Space Company
James William Benson	Benson Space Company
Benson	Benson Space Company
Robert L. Gibson	BSC
Gibson	BSC
Kenneth H. Sunshine	BSC
Sunshine	BSC
James William Benson	BSC
Benson	BSC
Jay Gonzalez	Determine Software
Gonzalez	Determine Software
Kenneth Fosina	Determine Software
Fosina	Determine Software
Jay Gonzalez	Lendx
Gonzalez	Lendx
Kenneth Fosina	Lendx
Fosina	Lendx
Jay Gonzalez	Capitalinfo
Gonzalez	Capitalinfo
Kenneth Fosina	Capitalinfo
Fosina	Capitalinfo
Jay Gonzalez	Determine Systems
Gonzalez	Determine Systems
Kenneth Fosina	Determine Systems
Fosina	Determine Systems
Adina Levin	Socialtext, Inc.
Levin	Socialtext, Inc.
Ross Mayfield	Socialtext, Inc.
Mayfield	Socialtext, Inc.
Ed Vielmetti	Socialtext, Inc.
Vielmetti	Socialtext, Inc.
Peter Kaminski	Socialtext, Inc.
Kaminski	Socialtext, Inc.
Adina Levin	Socialtext
Levin	Socialtext
Ross Mayfield	Socialtext
Mayfield	Socialtext
Ed Vielmetti	Socialtext
Vielmetti	Socialtext
Peter Kaminski	Socialtext
Kaminski	Socialtext
Frank Baldino, Jr.	Cephalon
Jr.	Cephalon
Dennis Pollutro	Applied Identity
Pollutro	Applied Identity
Robert W. McLaughlin	Aprimo
McLaughlin	Aprimo
Eric Arno Hiller	aPriori
Hiller	aPriori
Michael Philpott	aPriori
Philpott	aPriori
Jim Pitkow	Attributor
Pitkow	Attributor
Jim Brock	Attributor
Brock	Attributor
Cliff LaCoursiere	CallMiner
LaCoursiere	CallMiner
Kim Brown	CallMiner
Brown	CallMiner
Jeff Gallino	CallMiner
Gallino	CallMiner
Bret Siarkowski	CaseNET
Siarkowski	CaseNET
Paul Moore	Centrify
Moore	Centrify
Adam Au	Centrify
Au	Centrify
Tom Kemp	Centrify
Kemp	Centrify
Paul Moore	Centrify Corporation
Moore	Centrify Corporation
Adam Au	Centrify Corporation
Au	Centrify Corporation
Tom Kemp	Centrify Corporation
Kemp	Centrify Corporation
Peter Dougherty	Certeon
Dougherty	Certeon
Jeffrey Black	Certeon
Black	Certeon
Shawn Amershek	Certeon
Amershek	Certeon
Carl Sutter	CrownPeak
Sutter	CrownPeak
Carl Sutter	CrownPeak Inc
Sutter	CrownPeak Inc
David Dagon	Damballa
Dagon	Damballa
Merrick Furst	Damballa
Furst	Damballa
Wenke Lee	Damballa
Lee	Damballa
Richard J. Lipton	Damballa
Lipton	Damballa
Sridhar Krishnan	Encover
Krishnan	Encover
Sebastian Raul Wain	Nektra Advanced Computing
Wain	Nektra Advanced Computing
Pablo Yabo	Nektra Advanced Computing
Yabo	Nektra Advanced Computing
Paul Johnston	Entellium
Johnston	Entellium
Peter Hayden	EqualLogic
Hayden	EqualLogic
Paula Long	EqualLogic
Long	EqualLogic
Paul Koning	EqualLogic
Koning	EqualLogic
Gregg Spiridellis	JibJab Media, Inc.
Spiridellis	JibJab Media, Inc.
Evan Spiridellis	JibJab Media, Inc.
Spiridellis	JibJab Media, Inc.
Gregg Spiridellis	JibJab
Spiridellis	JibJab
Evan Spiridellis	JibJab
Spiridellis	JibJab
Wesley Clair Mitchell	National Bureau of Economic Research
Mitchell	National Bureau of Economic Research
Joseph Ansanelli	Connectify
Ansanelli	Connectify
Gregory Gretsch	Connectify
Gretsch	Connectify
Phil Delurgio	M-Factor
Delurgio	M-Factor
Phil Delurgio	M-Factor Inc.
Delurgio	M-Factor Inc.
Howard Hamburg	LHC Group, Inc.
Hamburg	LHC Group, Inc.
Howard Hamburg	LHC
Hamburg	LHC
Howard Hamburg	LHC Group, Inc
Hamburg	LHC Group, Inc
Howard Hamburg	LHC GROUP LLC
Hamburg	LHC GROUP LLC
Howard Hamburg	LHC Group Inc
Hamburg	LHC Group Inc
Howard Hamburg	LHC Group Inc.
Hamburg	LHC Group Inc.
Joseph Papp	The Public Theater
Papp	The Public Theater
Joseph Papp	Joseph Papp Public Theater
Papp	Joseph Papp Public Theater
Joseph Papp	The Joseph Papp Public Theater
Papp	The Joseph Papp Public Theater
Joseph Papp	Public Theater Productions
Papp	Public Theater Productions
Joseph Papp	Joseph Papp Public Theatre/NYSF
Papp	Joseph Papp Public Theatre/NYSF
Joseph Papp	The Joseph Papp Public Theater / New York Shakespeare Festival
Papp	The Joseph Papp Public Theater / New York Shakespeare Festival
Joseph Papp	Public LAB
Papp	Public LAB
Joseph Papp	The Public Theater's Shakespeare Lab
Papp	The Public Theater's Shakespeare Lab
Joseph Papp	The Public Theater's Mobile Shakespeare Unit
Papp	The Public Theater's Mobile Shakespeare Unit
Joseph Papp	Public Theater
Papp	Public Theater
Philip Rosedale	Linden Lab
Rosedale	Linden Lab
Philip Rosedale	Linden Research Inc.
Rosedale	Linden Research Inc.
Robert Carr	GO Corp.
Carr	GO Corp.
Jerry Kaplan	GO Corp.
Kaplan	GO Corp.
Robert Carr	GO Corporation
Carr	GO Corporation
Jerry Kaplan	GO Corporation
Kaplan	GO Corporation
Paul Fenwick	Perl Training Australia
Fenwick	Perl Training Australia
Stewart Brand	Long Now Foundation
Brand	Long Now Foundation
Danny Hillis	Long Now Foundation
Hillis	Long Now Foundation
Augustus D. Juilliard	Juilliard School
Juilliard	Juilliard School
Augustus D. Juilliard	Juilliard School of Music
Juilliard	Juilliard School of Music
Augustus D. Juilliard	Juilliard
Juilliard	Juilliard
Augustus D. Juilliard	Juilliard School, New York City
Juilliard	Juilliard School, New York City
Augustus D. Juilliard	Juilliard School, main campus
Juilliard	Juilliard School, main campus
Augustus D. Juilliard	Juilliard School in New York
Juilliard	Juilliard School in New York
Todd Sampson	Cloudspace
Sampson	Cloudspace
Elisabeth Sampson	Cloudspace
Sampson	Cloudspace
John Sampson	Cloudspace
Sampson	Cloudspace
Todd Sampson	Unity Marketing, Inc.
Sampson	Unity Marketing, Inc.
Elisabeth Sampson	Unity Marketing, Inc.
Sampson	Unity Marketing, Inc.
John Sampson	Unity Marketing, Inc.
Sampson	Unity Marketing, Inc.
Scott Rafer	MyBlogLog
Rafer	MyBlogLog
Todd Sampson	MyBlogLog
Sampson	MyBlogLog
Eric Marcoullier	MyBlogLog
Marcoullier	MyBlogLog
Timothy Haley	Redpoint
Haley	Redpoint
John Walecka	Redpoint
Walecka	Redpoint
Brad Jones	Redpoint
Jones	Redpoint
Tom Dyal	Redpoint
Dyal	Redpoint
Jeff Brody	Redpoint
Brody	Redpoint
Geoff Yang	Redpoint
Yang	Redpoint
Timothy Haley	Redpoint Ventures
Haley	Redpoint Ventures
John Walecka	Redpoint Ventures
Walecka	Redpoint Ventures
Brad Jones	Redpoint Ventures
Jones	Redpoint Ventures
Tom Dyal	Redpoint Ventures
Dyal	Redpoint Ventures
Jeff Brody	Redpoint Ventures
Brody	Redpoint Ventures
Geoff Yang	Redpoint Ventures
Yang	Redpoint Ventures
Lars Nilsen	DailyStrength
Nilsen	DailyStrength
Joshua DeFord	DailyStrength
DeFord	DailyStrength
Doug Hirsch	DailyStrength
Hirsch	DailyStrength
Lars Nilsen	Daily Strength
Nilsen	Daily Strength
Joshua DeFord	Daily Strength
DeFord	Daily Strength
Doug Hirsch	Daily Strength
Hirsch	Daily Strength
Lars Nilsen	DailyStrength.org
Nilsen	DailyStrength.org
Joshua DeFord	DailyStrength.org
DeFord	DailyStrength.org
Doug Hirsch	DailyStrength.org
Hirsch	DailyStrength.org
Jeremy Allaire	Allaire Corporation
Allaire	Allaire Corporation
Joseph J. Allaire	Allaire Corporation
Allaire	Allaire Corporation
Jeremy Allaire	Allaire Corp
Allaire	Allaire Corp
Joseph J. Allaire	Allaire Corp
Allaire	Allaire Corp
Mark Leslie	Veritas Software
Leslie	Veritas Software
Olivier Chalouhi	Vuze, Inc.
Chalouhi	Vuze, Inc.
John Simon	St. Lawrence Energy Corp.
Simon	St. Lawrence Energy Corp.
John Simon	Uromed
Simon	Uromed
John Simon	Uromed Corporation
Simon	Uromed Corporation
John Simon	St. Lawrence
Simon	St. Lawrence
John Simon	St. Lawrence Energy Corporation
Simon	St. Lawrence Energy Corporation
John Alonso	OutStart
Alonso	OutStart
John Alonso	OutStart, Inc.
Alonso	OutStart, Inc.
Rob Adler	80108 Media
Adler	80108 Media
Dan Smith	80108 Media
Smith	80108 Media
Peter Gadwa	Ticketmaster
Gadwa	Ticketmaster
Gordon Gunn	Ticketmaster
Gunn	Ticketmaster
Albert Leffler	Ticketmaster
Leffler	Ticketmaster
Peter Gadwa	Ticketmaster Entertainment, Inc.
Gadwa	Ticketmaster Entertainment, Inc.
Gordon Gunn	Ticketmaster Entertainment, Inc.
Gunn	Ticketmaster Entertainment, Inc.
Albert Leffler	Ticketmaster Entertainment, Inc.
Leffler	Ticketmaster Entertainment, Inc.
Herman Lay	Frito-Lay
Lay	Frito-Lay
Herman Lay	Frito-Lay, Inc
Lay	Frito-Lay, Inc
Ahmed Khaishgi	SquareTrade
Khaishgi	SquareTrade
Steve Abernethy	SquareTrade
Abernethy	SquareTrade
Joe Britt	Danger
Britt	Danger
Andy Rubin	Danger
Rubin	Danger
Matt Hershenson	Danger
Hershenson	Danger
Gaurav Dhillon	Informatica
Dhillon	Informatica
Diaz Nesamoney	Informatica
Nesamoney	Informatica
Dee Hock	Visa Inc.
Hock	Visa Inc.
Dee Hock	Visa International
Hock	Visa International
Dee Hock	Visa
Hock	Visa
Dee Hock	Visa International Service Association
Hock	Visa International Service Association
William Millard	ComputerLand
Millard	ComputerLand
Charles Wang	CA, Inc.
Wang	CA, Inc.
Russell Artzt	CA, Inc.
Artzt	CA, Inc.
Charles Wang	Computer Associates International, Inc
Wang	Computer Associates International, Inc
Russell Artzt	Computer Associates International, Inc
Artzt	Computer Associates International, Inc
Charles Wang	CA, Inc.
Wang	CA, Inc.
Russell Artzt	CA, Inc.
Artzt	CA, Inc.
Charles Wang	COMPUTER ASSOCIATES INTERNATIONAL INC
Wang	COMPUTER ASSOCIATES INTERNATIONAL INC
Russell Artzt	COMPUTER ASSOCIATES INTERNATIONAL INC
Artzt	COMPUTER ASSOCIATES INTERNATIONAL INC
Charles Wang	CA INC
Wang	CA INC
Russell Artzt	CA INC
Artzt	CA INC
Charles Wang	CA Inc.
Wang	CA Inc.
Russell Artzt	CA Inc.
Artzt	CA Inc.
Bill Bain	Bain &amp; Company
Bain	Bain &amp; Company
Bill Bain	Bain
Bain	Bain
Bill Bain	Bain &amp; Co.
Bain	Bain &amp; Co.
Bill Bain	Bain and Company Consulting Firm
Bain	Bain and Company Consulting Firm
Paul Reuter	Reuters
Reuter	Reuters
Paul Reuter	Reuters Limited
Reuter	Reuters Limited
David Duffield	PeopleSoft
Duffield	PeopleSoft
Jeffrey Veen	Adaptive Path
Veen	Adaptive Path
Lane Becker	Adaptive Path
Becker	Adaptive Path
Cem Kaner	Association for Software Testing
Kaner	Association for Software Testing
Cem Kaner	AST
Kaner	AST
James Gamble	Procter &amp; Gamble
Gamble	Procter &amp; Gamble
William Procter	Procter &amp; Gamble
Procter	Procter &amp; Gamble
James Gamble	Procter &amp; Gamble Company
Gamble	Procter &amp; Gamble Company
William Procter	Procter &amp; Gamble Company
Procter	Procter &amp; Gamble Company
James Gamble	Procter &amp; Gamble Co
Gamble	Procter &amp; Gamble Co
William Procter	Procter &amp; Gamble Co
Procter	Procter &amp; Gamble Co
James Gamble	P&amp;G
Gamble	P&amp;G
William Procter	P&amp;G
Procter	P&amp;G
James Gamble	PROCTER &amp; GAMBLE CO /TA
Gamble	PROCTER &amp; GAMBLE CO /TA
William Procter	PROCTER &amp; GAMBLE CO /TA
Procter	PROCTER &amp; GAMBLE CO /TA
Andrew Carnegie	Carnegie Institution for Science
Carnegie	Carnegie Institution for Science
Andrew Carnegie	CIW
Carnegie	CIW
Andrew Carnegie	Carnegie Institution of Washington
Carnegie	Carnegie Institution of Washington
James F. Gibbons	Stanford Engineering Venture Fund
Gibbons	Stanford Engineering Venture Fund
Drew D. Perkins	OnFiber Communications
Perkins	OnFiber Communications
Jagdeep Singh	OnFiber Communications
Singh	OnFiber Communications
Drew D. Perkins	Lightera
Perkins	Lightera
Charles Chi	Lightera
Chi	Lightera
Jagdeep Singh	Lightera
Singh	Lightera
Patrick H Nettles	Ciena
Nettles	Ciena
Alex Balkanski	C-Cube Microsystems
Balkanski	C-Cube Microsystems
